exper,treat,age,educ,black,hisp,married,nodegr,re74,re75,re78,re74.miss
0,0,24,16,0,0,1,0,20200.0,17900.0,42900.0,0
0,0,25,16,1,0,0,0,20200.0,19300.0,23100.0,0
0,0,53,16,0,0,1,0,20300.0,20100.0,19900.0,0
0,0,28,12,0,0,1,0,20400.0,17900.0,32500.0,0
0,0,20,12,0,0,1,0,20400.0,18700.0,17000.0,0
0,0,26,12,0,0,1,0,20400.0,20900.0,22200.0,0
0,0,33,12,0,0,1,0,20500.0,21500.0,20700.0,0
0,0,24,14,0,0,0,0,20600.0,11600.0,12400.0,0
0,0,38,12,1,0,0,0,20600.0,14300.0,16300.0,0
0,0,27,12,0,0,1,0,20600.0,17500.0,24500.0,0
0,0,27,16,0,0,1,0,20600.0,18600.0,88700.0,0
0,0,31,13,0,0,1,0,20600.0,18800.0,29600.0,0
0,0,26,15,0,0,1,0,20600.0,18800.0,23600.0,0
0,0,28,16,0,0,1,0,20600.0,18800.0,22200.0,0
0,0,26,17,0,0,1,0,20600.0,19000.0,35500.0,0
0,0,52,12,0,0,1,0,20600.0,19000.0,20700.0,0
0,0,25,12,0,0,1,0,20600.0,20600.0,22500.0,0
0,0,24,12,0,0,1,0,20600.0,20800.0,22200.0,0
0,0,41,12,0,0,1,0,20600.0,21500.0,25300.0,0
0,0,40,12,0,0,1,0,20600.0,24800.0,32600.0,0
0,0,40,12,0,0,1,0,20600.0,24800.0,32600.0,0
0,0,32,13,0,0,1,0,20600.0,25100.0,7390.0,0
0,0,24,12,1,0,1,0,20600.0,26000.0,31000.0,0
0,0,46,12,1,0,1,0,20600.0,32200.0,7880.0,0
0,0,31,13,0,0,1,0,20600.0,33700.0,31000.0,0
0,0,25,15,0,0,0,0,20700.0,21500.0,39000.0,0
0,0,29,12,0,0,1,0,20800.0,0.0,44300.0,0
0,0,25,14,0,0,0,0,20800.0,14300.0,17400.0,0
0,0,42,16,0,0,1,0,20800.0,19700.0,22200.0,0
0,0,24,12,0,0,1,0,20800.0,23300.0,27500.0,0
0,0,25,14,1,0,1,0,20800.0,23300.0,26300.0,0
0,0,44,12,0,0,1,0,20900.0,12200.0,21000.0,0
0,0,27,12,0,0,0,0,21000.0,18400.0,23300.0,0
0,0,28,14,0,0,1,0,21000.0,20600.0,28400.0,0
0,0,33,16,0,0,1,0,21000.0,21500.0,22000.0,0
0,0,25,16,0,0,1,0,21000.0,24700.0,26200.0,0
0,0,26,12,1,0,1,0,21100.0,22400.0,25100.0,0
0,0,39,12,0,0,1,0,21100.0,20400.0,15000.0,0
0,0,31,14,0,0,1,0,21100.0,20100.0,19700.0,0
0,0,31,14,0,0,1,0,21100.0,20100.0,19700.0,0
0,0,23,13,1,0,1,0,21200.0,17900.0,23600.0,0
0,0,42,12,0,0,1,0,21200.0,21500.0,12200.0,0
0,0,36,14,0,0,1,0,21200.0,23500.0,0.0,0
0,0,26,12,0,0,1,0,21200.0,24200.0,21300.0,0
0,0,46,17,0,0,0,0,21300.0,24100.0,24800.0,0
0,0,31,12,0,0,1,0,21400.0,15000.0,35500.0,0
0,0,27,12,1,0,1,0,21400.0,20600.0,21700.0,0
0,0,25,12,0,1,1,0,21500.0,26600.0,25600.0,0
0,0,42,16,0,0,1,0,21600.0,0.0,41400.0,0
0,0,28,12,0,0,1,0,21600.0,8370.0,0.0,0
0,0,28,12,0,0,1,0,21600.0,10600.0,21700.0,0
0,0,27,13,0,0,1,0,21600.0,14300.0,16300.0,0
0,0,35,12,1,0,1,0,21600.0,14300.0,15600.0,0
0,0,35,12,1,0,1,0,21600.0,14300.0,15600.0,0
0,0,26,12,0,0,1,0,21600.0,15200.0,26600.0,0
0,0,19,12,0,0,1,0,21600.0,15800.0,19200.0,0
0,0,29,12,0,0,1,0,21600.0,17000.0,20700.0,0
0,0,34,12,1,0,1,0,21600.0,17900.0,25100.0,0
0,0,28,16,0,0,1,0,21600.0,18600.0,44300.0,0
0,0,31,16,0,0,1,0,21600.0,18800.0,23300.0,0
0,0,37,15,1,0,0,0,21600.0,19200.0,17700.0,0
0,0,40,12,0,0,1,0,21600.0,19700.0,31000.0,0
0,0,37,12,0,0,1,0,21600.0,19700.0,44300.0,0
0,0,48,12,0,0,1,0,21600.0,20200.0,0.0,0
0,0,43,12,0,0,1,0,21600.0,20600.0,19200.0,0
0,0,26,16,0,0,1,0,21600.0,20600.0,28800.0,0
0,0,29,12,0,0,1,0,21600.0,20600.0,19900.0,0
0,0,27,12,0,0,1,0,21600.0,21100.0,23100.0,0
0,0,22,14,0,0,1,0,21600.0,21500.0,23200.0,0
0,0,23,12,0,0,1,0,21600.0,21500.0,26600.0,0
0,0,21,12,0,0,1,0,21600.0,21500.0,12500.0,0
0,0,36,12,0,0,1,0,21600.0,21500.0,23600.0,0
0,0,26,16,0,0,1,0,21600.0,21500.0,29500.0,0
0,0,33,12,0,0,1,0,21600.0,21500.0,21400.0,0
0,0,37,12,0,0,1,0,21600.0,22400.0,24400.0,0
0,0,29,16,0,0,0,0,21600.0,22700.0,33200.0,0
0,0,25,14,0,0,1,0,21600.0,22900.0,31500.0,0
0,0,27,16,0,0,1,0,21600.0,23300.0,27600.0,0
0,0,41,17,0,0,1,0,21600.0,23300.0,22900.0,0
0,0,29,16,0,0,1,0,21600.0,23300.0,23600.0,0
0,0,34,14,0,0,1,0,21600.0,23300.0,22200.0,0
0,0,45,12,0,0,1,0,21600.0,23600.0,26600.0,0
0,0,41,12,1,0,1,0,21600.0,24900.0,21400.0,0
0,0,35,13,1,0,1,0,21600.0,26000.0,26400.0,0
0,0,23,12,0,0,1,0,21600.0,26000.0,58700.0,0
0,0,43,17,0,0,0,0,21600.0,26000.0,36900.0,0
0,0,21,12,0,0,1,0,21600.0,26100.0,38400.0,0
0,0,22,12,0,0,1,0,21600.0,26800.0,35500.0,0
0,0,25,17,0,0,1,0,21600.0,31200.0,53900.0,0
0,0,23,16,0,0,1,0,21600.0,35800.0,44300.0,0
0,0,28,14,0,0,1,0,21600.0,26900.0,22200.0,0
0,0,44,13,0,0,1,0,21700.0,21900.0,22200.0,0
0,0,23,12,0,0,0,0,21700.0,11400.0,2220.0,0
0,0,39,14,0,0,1,0,21700.0,21800.0,18600.0,0
0,0,23,12,0,0,1,0,21900.0,21500.0,25100.0,0
0,0,24,14,1,0,1,0,21900.0,26400.0,18800.0,0
0,0,24,13,0,1,1,0,21900.0,24700.0,35300.0,0
0,0,51,12,0,0,1,0,21900.0,19200.0,24400.0,0
0,0,34,12,0,0,1,0,21900.0,20400.0,21100.0,0
0,0,27,12,0,0,1,0,21900.0,20600.0,18300.0,0
0,0,29,17,0,0,1,0,21900.0,21800.0,22200.0,0
0,0,26,14,1,0,1,0,21900.0,26000.0,36900.0,0
0,0,26,13,0,1,1,0,22000.0,5670.0,25900.0,0
0,0,23,14,0,0,0,0,22100.0,18800.0,41400.0,0
0,0,46,12,0,0,1,0,22100.0,22600.0,23600.0,0
0,0,27,12,0,0,0,0,22100.0,25400.0,61800.0,0
0,0,30,17,1,0,1,0,22100.0,27900.0,33200.0,0
0,0,25,12,1,0,1,0,22100.0,33300.0,29600.0,0
0,0,27,14,0,0,1,0,22200.0,23300.0,26600.0,0
0,0,27,17,0,0,1,0,22200.0,22400.0,14800.0,0
0,0,50,12,0,0,1,0,22300.0,27500.0,26900.0,0
0,0,50,12,0,0,1,0,22300.0,27500.0,26900.0,0
0,0,50,12,0,0,1,0,22300.0,27500.0,26900.0,0
0,0,48,12,0,0,1,0,22300.0,23900.0,25400.0,0
0,0,24,16,0,0,1,0,22300.0,22900.0,29000.0,0
0,0,25,12,0,1,1,0,22300.0,24200.0,31000.0,0
0,0,37,12,0,0,1,0,22400.0,16400.0,23300.0,0
0,0,37,12,0,0,1,0,22400.0,16400.0,23300.0,0
0,0,29,12,1,0,1,0,22500.0,18600.0,23600.0,0
0,0,27,15,0,0,1,0,22500.0,20600.0,35500.0,0
0,0,41,12,0,1,1,0,22500.0,20900.0,22200.0,0
0,0,29,12,0,0,1,0,22500.0,21500.0,22200.0,0
0,0,27,16,0,0,1,0,22500.0,21500.0,23600.0,0
0,0,44,12,0,0,1,0,22500.0,22400.0,23600.0,0
0,0,26,13,0,0,1,0,22500.0,22400.0,37200.0,0
0,0,34,12,0,0,1,0,22500.0,22400.0,26600.0,0
0,0,20,12,0,0,1,0,22500.0,23300.0,24400.0,0
0,0,43,14,0,0,1,0,22500.0,23300.0,28500.0,0
0,0,47,12,0,1,1,0,22500.0,25000.0,25600.0,0
0,0,31,12,0,0,1,0,22500.0,25100.0,29600.0,0
0,0,33,12,0,0,1,0,22500.0,26500.0,25000.0,0
0,0,24,12,1,0,0,0,22500.0,26900.0,29600.0,0
0,0,27,16,0,0,0,0,22500.0,30400.0,42900.0,0
0,0,23,14,0,0,1,0,22500.0,33700.0,26600.0,0
0,0,27,17,0,0,1,0,22600.0,18300.0,28800.0,0
0,0,50,16,0,0,0,0,22600.0,19700.0,17700.0,0
0,0,22,14,0,0,1,0,22700.0,24700.0,20700.0,0
0,0,31,12,1,0,1,0,22700.0,1500.0,27800.0,0
0,0,34,12,0,0,1,0,22700.0,18600.0,20700.0,0
0,0,28,12,0,0,1,0,22700.0,20100.0,22900.0,0
0,0,26,12,0,0,1,0,22700.0,21500.0,26600.0,0
0,0,46,12,0,0,1,0,22700.0,21800.0,22900.0,0
0,0,27,17,0,0,1,0,22700.0,22400.0,24100.0,0
0,0,47,13,0,0,1,0,22700.0,22600.0,24400.0,0
0,0,29,17,0,0,1,0,22900.0,21500.0,27000.0,0
0,0,24,16,0,0,0,0,22900.0,22400.0,26500.0,0
0,0,30,16,0,0,1,0,22900.0,23300.0,28100.0,0
0,0,23,12,0,0,1,0,23000.0,24000.0,14800.0,0
0,0,27,15,0,0,1,0,23100.0,0.0,0.0,0
0,0,25,12,0,0,1,0,23100.0,24100.0,25200.0,0
0,0,26,12,0,0,1,0,23300.0,26800.0,27600.0,0
0,0,26,12,0,0,1,0,23500.0,0.0,0.0,0
0,0,25,12,0,0,1,0,23500.0,11300.0,21300.0,0
0,0,32,12,0,0,1,0,23500.0,13800.0,31000.0,0
0,0,32,12,0,1,1,0,23500.0,14000.0,66500.0,0
0,0,50,16,0,0,0,0,23500.0,14300.0,40000.0,0
0,0,25,13,0,0,0,0,23500.0,14300.0,20900.0,0
0,0,33,12,1,0,1,0,23500.0,14300.0,23600.0,0
0,0,27,12,0,0,1,0,23500.0,15000.0,12700.0,0
0,0,28,16,1,0,1,0,23500.0,16100.0,22000.0,0
0,0,28,12,0,0,1,0,23500.0,16100.0,0.0,0
0,0,38,12,0,0,1,0,23500.0,16100.0,30300.0,0
0,0,31,12,0,0,1,0,23500.0,17900.0,22200.0,0
0,0,28,12,0,0,1,0,23500.0,18800.0,36900.0,0
0,0,43,12,1,0,1,0,23500.0,19400.0,13600.0,0
0,0,37,17,1,0,1,0,23500.0,19700.0,76800.0,0
0,0,37,17,1,0,1,0,23500.0,19700.0,76800.0,0
0,0,23,12,0,0,1,0,23500.0,19900.0,18900.0,0
0,0,55,12,0,0,1,0,23500.0,20600.0,22200.0,0
0,0,34,17,0,0,1,0,23500.0,20600.0,23400.0,0
0,0,28,17,0,0,1,0,23500.0,20900.0,69500.0,0
0,0,31,14,0,0,1,0,23500.0,21500.0,27800.0,0
0,0,28,12,0,0,1,0,23500.0,21500.0,23600.0,0
0,0,25,12,0,1,1,0,23500.0,21500.0,25100.0,0
0,0,54,15,0,0,1,0,23500.0,21500.0,59100.0,0
0,0,42,12,1,0,0,0,23500.0,21500.0,22200.0,0
0,0,35,12,0,0,1,0,23500.0,21500.0,29600.0,0
0,0,27,13,0,0,0,0,23500.0,21500.0,22200.0,0
0,0,45,12,0,0,1,0,23500.0,21500.0,0.0,0
0,0,26,12,1,0,1,0,23500.0,21500.0,31600.0,0
0,0,28,16,0,0,1,0,23500.0,21500.0,11800.0,0
0,0,30,16,0,0,1,0,23500.0,21500.0,22200.0,0
0,0,24,12,0,1,1,0,23500.0,21500.0,23100.0,0
0,0,26,14,0,0,1,0,23500.0,22000.0,22200.0,0
0,0,35,14,0,0,1,0,23500.0,22400.0,22200.0,0
0,0,42,17,0,0,1,0,23500.0,22400.0,0.0,0
0,0,42,17,0,0,1,0,23500.0,22400.0,0.0,0
0,0,28,16,0,0,1,0,23500.0,22400.0,27300.0,0
0,0,28,12,0,0,1,0,23500.0,22400.0,29600.0,0
0,0,27,14,0,0,1,0,23500.0,22600.0,23500.0,0
0,0,35,16,0,0,1,0,23500.0,22700.0,21800.0,0
0,0,55,12,0,0,1,0,23500.0,22900.0,17700.0,0
0,0,36,14,0,0,1,0,23500.0,23300.0,33200.0,0
0,0,42,16,0,1,1,0,23500.0,23300.0,29600.0,0
0,0,22,12,0,0,1,0,23500.0,23300.0,26200.0,0
0,0,33,12,1,0,1,0,23500.0,23300.0,36900.0,0
0,0,38,12,0,0,1,0,23500.0,23300.0,25100.0,0
0,0,48,16,0,0,1,0,23500.0,23300.0,39900.0,0
0,0,48,16,0,0,1,0,23500.0,23300.0,39900.0,0
0,0,25,13,0,0,1,0,23500.0,23500.0,26000.0,0
0,0,23,14,0,0,1,0,23500.0,24200.0,31000.0,0
0,0,31,16,0,0,1,0,23500.0,24700.0,29000.0,0
0,0,26,12,0,0,1,0,23500.0,24900.0,26600.0,0
0,0,32,12,0,0,1,0,23500.0,25100.0,26600.0,0
0,0,29,13,0,0,1,0,23500.0,25100.0,0.0,0
0,0,29,13,0,0,1,0,23500.0,25100.0,0.0,0
0,0,30,16,0,0,1,0,23500.0,25200.0,27000.0,0
0,0,47,14,1,0,1,0,23500.0,25600.0,24000.0,0
0,0,51,12,1,0,1,0,23500.0,25600.0,25100.0,0
0,0,26,14,0,0,1,0,23500.0,25800.0,31000.0,0
0,0,32,16,0,0,1,0,23500.0,26000.0,35500.0,0
0,0,35,14,0,0,1,0,23500.0,26500.0,29600.0,0
0,0,35,14,0,0,1,0,23500.0,26500.0,29600.0,0
0,0,54,12,0,0,1,0,23500.0,26900.0,2050.0,0
0,0,55,12,0,0,1,0,23500.0,26900.0,26600.0,0
0,0,55,12,0,0,1,0,23500.0,26900.0,26600.0,0
0,0,38,12,0,0,1,0,23500.0,26900.0,29600.0,0
0,0,25,12,0,0,0,0,23500.0,26900.0,18200.0,0
0,0,30,12,0,0,1,0,23500.0,28600.0,32500.0,0
0,0,25,17,0,0,1,0,23500.0,29000.0,28100.0,0
0,0,39,12,0,0,0,0,23500.0,31500.0,15500.0,0
0,0,28,14,0,0,1,0,23500.0,32200.0,36900.0,0
0,0,47,12,1,0,1,0,23500.0,32200.0,17700.0,0
0,0,39,17,0,0,1,0,23500.0,35400.0,32500.0,0
0,0,49,12,0,0,1,0,23500.0,35800.0,23600.0,0
0,0,21,12,0,0,1,0,23500.0,50100.0,0.0,0
0,0,31,14,0,0,1,0,23700.0,20800.0,23900.0,0
0,0,27,12,0,0,1,0,23700.0,21500.0,34000.0,0
0,0,37,12,0,0,1,0,23700.0,22200.0,22900.0,0
0,0,51,12,0,0,1,0,23700.0,22400.0,19400.0,0
0,0,29,12,0,0,1,0,23700.0,26900.0,28100.0,0
0,0,27,14,0,0,1,0,23700.0,29500.0,23200.0,0
0,0,24,13,0,0,1,0,23900.0,1790.0,449.0,0
0,0,32,12,0,0,1,0,23900.0,24800.0,12400.0,0
0,0,31,17,0,0,1,0,23900.0,25600.0,27000.0,0
0,0,46,12,0,0,0,0,23900.0,12500.0,0.0,0
0,0,40,15,0,1,1,0,24000.0,23300.0,26600.0,0
0,0,27,16,0,0,1,0,24100.0,7160.0,36200.0,0
0,0,27,17,0,0,1,0,24100.0,22200.0,25900.0,0
0,0,28,14,0,0,1,0,24100.0,22400.0,27300.0,0
0,0,29,17,0,0,1,0,24100.0,24500.0,23600.0,0
0,0,36,13,0,0,1,0,24100.0,25100.0,25600.0,0
0,0,23,12,0,0,1,0,24100.0,26900.0,17400.0,0
0,0,28,12,0,0,1,0,24300.0,18300.0,21400.0,0
0,0,28,12,0,0,1,0,24400.0,15200.0,19200.0,0
0,0,34,12,0,0,1,0,24500.0,22200.0,22900.0,0
0,0,41,12,0,0,1,0,24500.0,14300.0,22200.0,0
0,0,25,13,0,0,1,0,24500.0,18300.0,0.0,0
0,0,45,12,0,0,1,0,24500.0,21500.0,10600.0,0
0,0,45,12,1,0,1,0,24500.0,21500.0,28100.0,0
0,0,41,12,0,0,1,0,24500.0,21500.0,34000.0,0
0,0,35,16,0,0,0,0,24500.0,21800.0,24800.0,0
0,0,35,13,1,0,1,0,24500.0,23300.0,25100.0,0
0,0,29,16,0,0,1,0,24500.0,23500.0,25900.0,0
0,0,28,13,0,0,1,0,24500.0,23900.0,23500.0,0
0,0,35,13,0,0,1,0,24500.0,24000.0,22200.0,0
0,0,35,16,0,0,1,0,24500.0,24200.0,25600.0,0
0,0,30,12,0,0,1,0,24500.0,25100.0,29600.0,0
0,0,29,12,0,0,1,0,24500.0,25100.0,28100.0,0
0,0,26,14,1,0,1,0,24500.0,25700.0,26600.0,0
0,0,28,16,0,0,1,0,24500.0,26500.0,45800.0,0
0,0,30,16,0,0,1,0,24500.0,26900.0,38400.0,0
0,0,26,17,0,0,0,0,24500.0,26900.0,29700.0,0
0,0,22,13,0,0,1,0,24500.0,26900.0,39200.0,0
0,0,22,12,0,0,1,0,24500.0,26900.0,25100.0,0
0,0,26,16,0,0,0,0,24500.0,27800.0,9610.0,0
0,0,43,12,1,0,1,0,24500.0,29400.0,35500.0,0
0,0,43,13,1,0,1,0,24500.0,34000.0,39900.0,0
0,0,48,16,0,0,1,0,24700.0,18100.0,25100.0,0
0,0,45,12,0,0,1,0,24700.0,15200.0,27900.0,0
0,0,27,12,1,0,1,0,24700.0,22600.0,22600.0,0
0,0,44,17,0,0,1,0,24700.0,23300.0,23300.0,0
0,0,26,16,0,0,1,0,24700.0,25400.0,29600.0,0
0,0,54,16,0,0,1,0,24700.0,26900.0,26500.0,0
0,0,54,16,0,0,1,0,24700.0,26900.0,26500.0,0
0,0,54,16,0,0,1,0,24700.0,26900.0,26500.0,0
0,0,29,12,0,0,1,0,24700.0,27800.0,24400.0,0
0,0,22,12,0,0,1,0,24800.0,21600.0,34300.0,0
0,0,39,17,0,0,1,0,24800.0,25100.0,27100.0,0
0,0,35,16,0,0,1,0,24900.0,24500.0,36900.0,0
0,0,44,12,0,0,1,0,24900.0,27900.0,25100.0,0
0,0,32,16,0,0,1,0,25000.0,25100.0,26600.0,0
0,0,27,17,0,0,1,0,25100.0,19700.0,24500.0,0
0,0,27,17,0,0,1,0,25100.0,19700.0,24500.0,0
0,0,26,12,0,0,1,0,25100.0,23300.0,26600.0,0
0,0,46,12,0,0,1,0,25100.0,24200.0,26800.0,0
0,0,25,16,0,0,0,0,25100.0,25600.0,30100.0,0
0,0,35,12,0,0,1,0,25100.0,26900.0,29600.0,0
0,0,33,16,0,0,1,0,25100.0,26900.0,24400.0,0
0,0,26,16,0,0,1,0,25100.0,30800.0,36900.0,0
0,0,26,12,1,0,1,0,25100.0,23300.0,29600.0,0
0,0,20,12,0,0,1,0,25300.0,18800.0,25100.0,0
0,0,49,12,0,0,1,0,25500.0,18000.0,20200.0,0
0,0,25,13,0,0,1,0,25500.0,18800.0,23600.0,0
0,0,28,12,1,0,0,0,25500.0,19700.0,26600.0,0
0,0,28,13,0,0,1,0,25500.0,19700.0,26600.0,0
0,0,35,12,1,0,1,0,25500.0,21500.0,26600.0,0
0,0,27,12,0,0,0,0,25500.0,21500.0,25100.0,0
0,0,44,12,0,0,1,0,25500.0,21500.0,25600.0,0
0,0,23,12,0,1,1,0,25500.0,21500.0,32500.0,0
0,0,32,12,1,0,1,0,25500.0,22400.0,31800.0,0
0,0,24,12,0,0,1,0,25500.0,22700.0,25100.0,0
0,0,27,12,0,0,1,0,25500.0,23100.0,31000.0,0
0,0,46,12,0,0,1,0,25500.0,23300.0,29600.0,0
0,0,31,12,0,0,1,0,25500.0,23300.0,22200.0,0
0,0,27,15,1,0,0,0,25500.0,24200.0,29600.0,0
0,0,51,16,0,0,0,0,25500.0,24200.0,12700.0,0
0,0,43,12,1,0,1,0,25500.0,25100.0,25100.0,0
0,0,32,16,1,0,1,0,25500.0,25400.0,30100.0,0
0,0,37,12,0,0,0,0,25500.0,25800.0,22500.0,0
0,0,37,12,0,0,0,0,25500.0,25800.0,22500.0,0
0,0,30,12,0,0,1,0,25500.0,26000.0,28100.0,0
0,0,45,12,1,0,1,0,25500.0,26700.0,27900.0,0
0,0,45,12,1,0,1,0,25500.0,26700.0,27900.0,0
0,0,49,17,0,0,1,0,25500.0,26900.0,29600.0,0
0,0,49,17,0,0,1,0,25500.0,26900.0,29600.0,0
0,0,26,17,0,0,1,0,25500.0,26900.0,44300.0,0
0,0,37,13,0,0,1,0,25500.0,30400.0,32500.0,0
0,0,44,17,0,0,1,0,25500.0,30400.0,21400.0,0
0,0,30,17,0,0,1,0,25500.0,31300.0,38400.0,0
0,0,51,12,0,0,1,0,25500.0,32200.0,29600.0,0
0,0,28,17,0,0,1,0,25600.0,18100.0,22200.0,0
0,0,29,16,0,0,1,0,25700.0,28300.0,35500.0,0
0,0,40,12,0,0,1,0,25700.0,20400.0,23100.0,0
0,0,34,16,0,0,1,0,25900.0,0.0,0.0,0
0,0,51,12,0,0,1,0,25900.0,20600.0,24800.0,0
0,0,26,16,0,0,1,0,25900.0,22400.0,35500.0,0
0,0,46,12,0,0,1,0,25900.0,23300.0,35500.0,0
0,0,45,14,0,0,1,0,25900.0,28600.0,26600.0,0
0,0,49,12,0,0,1,0,25900.0,28600.0,26600.0,0
0,0,26,16,0,0,0,0,25900.0,31800.0,15600.0,0
0,0,30,16,0,0,1,0,26100.0,28600.0,29300.0,0
0,0,50,12,0,0,1,0,26300.0,0.0,0.0,0
0,0,25,12,0,0,0,0,26300.0,21500.0,26600.0,0
0,0,27,17,0,0,0,0,26300.0,29500.0,31000.0,0
0,0,46,16,0,0,1,0,26300.0,65200.0,17700.0,0
0,0,46,16,0,0,1,0,26300.0,65200.0,17700.0,0
0,0,43,12,1,0,1,0,26500.0,14300.0,29600.0,0
0,0,27,12,1,0,1,0,26500.0,18800.0,31000.0,0
0,0,22,12,0,0,0,0,26500.0,23300.0,19200.0,0
0,0,55,12,0,0,1,0,26500.0,24000.0,29600.0,0
0,0,53,12,0,0,1,0,26500.0,25100.0,26000.0,0
0,0,44,12,0,0,1,0,26500.0,26000.0,26700.0,0
0,0,47,13,0,0,1,0,26500.0,26000.0,26600.0,0
0,0,46,14,0,0,1,0,26500.0,26500.0,29600.0,0
0,0,25,12,0,0,1,0,26500.0,26800.0,35500.0,0
0,0,31,15,1,0,0,0,26500.0,26900.0,25900.0,0
0,0,28,16,0,0,1,0,26500.0,26900.0,29600.0,0
0,0,40,16,0,0,1,0,26500.0,26900.0,32400.0,0
0,0,40,16,0,0,1,0,26500.0,26900.0,32400.0,0
0,0,28,12,0,0,1,0,26500.0,26900.0,29500.0,0
0,0,29,15,0,0,1,0,26500.0,27300.0,28800.0,0
0,0,42,16,0,0,1,0,26500.0,27500.0,29600.0,0
0,0,30,15,0,0,1,0,26500.0,27600.0,29600.0,0
0,0,39,12,0,0,1,0,26500.0,27800.0,6350.0,0
0,0,30,16,0,0,1,0,26500.0,28200.0,29600.0,0
0,0,50,12,0,0,1,0,26500.0,30100.0,26600.0,0
0,0,29,17,0,0,0,0,26600.0,28500.0,29300.0,0
0,0,29,15,0,0,1,0,26600.0,19700.0,32500.0,0
0,0,27,12,0,0,1,0,26600.0,29500.0,35500.0,0
0,0,31,12,0,1,1,0,26800.0,6980.0,17700.0,0
0,0,31,12,0,1,1,0,26800.0,6980.0,17700.0,0
0,0,29,12,0,0,1,0,26800.0,20600.0,42900.0,0
0,0,27,16,0,0,1,0,26800.0,22200.0,19200.0,0
0,0,26,17,1,0,0,0,26800.0,25200.0,20400.0,0
0,0,42,17,0,0,1,0,26800.0,31300.0,36900.0,0
0,0,24,12,1,0,1,0,26800.0,31700.0,33800.0,0
0,0,48,12,1,0,1,0,26900.0,22600.0,36900.0,0
0,0,25,13,0,0,1,0,27000.0,28200.0,22200.0,0
0,0,21,12,1,0,1,0,27000.0,16600.0,20700.0,0
0,0,48,12,0,0,1,0,27000.0,25100.0,23600.0,0
0,0,50,12,0,0,1,0,27000.0,26900.0,27300.0,0
0,0,28,17,0,0,1,0,27000.0,27800.0,51700.0,0
0,0,29,17,0,0,0,0,27000.0,29200.0,26600.0,0
0,0,33,17,0,0,1,0,27000.0,31900.0,28800.0,0
0,0,52,12,0,0,1,0,27200.0,24700.0,32500.0,0
0,0,22,12,0,0,1,0,27200.0,14300.0,32500.0,0
0,0,43,12,0,0,1,0,27200.0,25100.0,29600.0,0
0,0,34,13,0,0,1,0,27200.0,25100.0,31000.0,0
0,0,46,12,0,0,1,0,27200.0,28600.0,28100.0,0
0,0,31,17,0,0,1,0,27400.0,0.0,0.0,0
0,0,28,13,0,0,1,0,27400.0,20600.0,23600.0,0
0,0,44,12,1,0,1,0,27400.0,21500.0,22600.0,0
0,0,25,12,0,0,1,0,27400.0,21500.0,28500.0,0
0,0,29,14,0,0,1,0,27400.0,22100.0,29600.0,0
0,0,24,16,0,0,0,0,27400.0,22200.0,25700.0,0
0,0,31,12,0,0,1,0,27400.0,22400.0,0.0,0
0,0,40,12,1,0,1,0,27400.0,23300.0,38400.0,0
0,0,30,17,0,0,1,0,27400.0,25100.0,20700.0,0
0,0,26,16,1,0,1,0,27400.0,25100.0,32500.0,0
0,0,32,12,0,0,1,0,27400.0,25100.0,16300.0,0
0,0,26,15,0,0,1,0,27400.0,25100.0,28800.0,0
0,0,28,16,0,0,1,0,27400.0,25100.0,31000.0,0
0,0,54,13,0,0,1,0,27400.0,25400.0,24400.0,0
0,0,30,14,0,0,1,0,27400.0,25800.0,31000.0,0
0,0,33,14,0,0,1,0,27400.0,26000.0,24400.0,0
0,0,33,12,0,0,1,0,27400.0,26000.0,27800.0,0
0,0,26,12,0,0,1,0,27400.0,26500.0,32500.0,0
0,0,44,13,0,0,1,0,27400.0,26800.0,35500.0,0
0,0,49,12,0,0,1,0,27400.0,26900.0,26600.0,0
0,0,55,17,1,0,1,0,27400.0,26900.0,17800.0,0
0,0,28,12,0,0,1,0,27400.0,26900.0,22200.0,0
0,0,45,12,0,0,1,0,27400.0,26900.0,25100.0,0
0,0,30,14,1,0,1,0,27400.0,26900.0,20700.0,0
0,0,40,12,0,0,1,0,27400.0,27000.0,25400.0,0
0,0,27,17,0,0,1,0,27400.0,27800.0,26600.0,0
0,0,51,16,0,0,1,0,27400.0,28600.0,28100.0,0
0,0,51,16,0,0,1,0,27400.0,28600.0,28100.0,0
0,0,43,12,0,0,1,0,27400.0,28600.0,25100.0,0
0,0,37,12,0,0,1,0,27400.0,28600.0,0.0,0
0,0,37,12,0,0,1,0,27400.0,28600.0,0.0,0
0,0,38,14,0,0,1,0,27400.0,29000.0,27900.0,0
0,0,36,16,0,0,0,0,27400.0,30300.0,30700.0,0
0,0,27,13,1,0,1,0,27400.0,30400.0,25000.0,0
0,0,21,12,0,0,1,0,27400.0,30400.0,32000.0,0
0,0,25,14,0,0,0,0,27400.0,32200.0,31000.0,0
0,0,33,13,0,0,1,0,27400.0,41200.0,38400.0,0
0,0,38,14,0,0,1,0,27400.0,68000.0,26600.0,0
0,0,32,16,0,0,1,0,27600.0,29500.0,34000.0,0
0,0,27,12,0,0,0,0,27800.0,27200.0,32500.0,0
0,0,24,17,0,0,0,0,27800.0,27600.0,32500.0,0
0,0,43,12,0,0,1,0,27800.0,28600.0,32500.0,0
0,0,26,17,0,0,1,0,27800.0,28600.0,49700.0,0
